EMPLOYEE_ID,FULL_NAME,DATE_OF_BIRTH,GENDER,SALARY,START_DATE,TERMINATION_DATE,DEPARTMENT_ID
E001269,Bui Thu Van,1992-04-12,Nu,11000000,2016-11-23,2022-10-14,D093
E001270,Bui Khoa Quang,1992-06-16,Nam,11000000,2021-02-16,,D093
E001271,Pham Ngoc Van,1974-01-06,Nam,11000000,2018-02-08,2023-02-28,D093
E001272,Hoang Hoai Van,1984-02-01,Nu,11000000,2016-06-16,,D093
E001273,Bui Thu Linh,1991-07-26,Nu,11000000,2016-09-28,,D093
E001274,Hoang Ngoc Minh,1993-01-28,Nu,11000000,2017-03-05,,D093
E001275,Nguyen Hai Minh,1982-01-23,Nu,11000000,2015-06-04,2019-06-13,D093
E001276,Pham Huu Thanh,1980-01-21,Nam,11000000,2022-08-28,2023-11-14,D093
E001277,Vu Dinh Linh,1994-10-18,Nu,11000000,2022-02-13,2022-02-14,D093
E001278,Vu Khoa Thanh,1990-07-09,Nu,11000000,2022-03-22,2022-08-10,D093
E001279,Hoang Hai Van,1985-08-10,Nam,11000000,2016-07-24,,D093
E001280,Le Dinh Thanh,1995-09-28,Nam,11000000,2020-07-19,2022-01-28,D093
E001281,Tran Huu Minh,1983-06-16,Nam,7000000,2018-05-01,2019-12-25,D094
E001282,Nguyen Khoa Thanh,1984-07-28,Nam,7000000,2018-02-14,,D094
E001283,Pham Hoai Thi,1989-09-28,Nam,7000000,2019-02-10,2019-10-08,D094
E001284,Vu Khoa Van,1997-04-13,Nam,7000000,2017-05-01,,D094
E001285,Le Thu Linh,1985-05-27,Nam,7000000,2017-12-07,,D094
E001286,Bui Thuy Minh,1976-10-12,Nam,7000000,2018-05-14,,D094
E001287,Dang Thuy Linh,1977-11-26,Nu,7000000,2016-11-13,2016-11-14,D094
E001288,Vu Thu Van,1993-09-01,Nam,7000000,2017-01-16,2023-09-18,D094
E001289,Vu Thuy Thanh,1973-05-23,Nam,7000000,2021-02-21,,D094
E001290,Hoang Dinh Van,1982-06-19,Nu,7000000,2017-04-03,2021-08-10,D094
E001291,Vu Huu Duc,1993-02-13,Nam,7000000,2020-09-02,2023-11-17,D094
E001292,Tran Khoa Linh,1992-02-16,Nam,7000000,2019-01-14,,D094
E001293,Tran Khoa Van,1992-04-06,Nam,7000000,2018-03-01,,D094
E001294,Tran Khoa Duc,1991-09-08,Nu,7000000,2021-12-24,,D094
E001295,Hoang Khoa Van,1978-02-14,Nu,7000000,2017-06-26,2017-09-14,D094
E001296,Dang Dinh Anh,1981-07-13,Nu,9000000,2017-09-22,2020-09-11,D095
E001297,Dang Huu Anh,1994-03-13,Nam,9000000,2016-09-15,,D095
E001298,Bui Hai Anh,1996-01-07,Nam,9000000,2016-09-07,,D095
E001299,Dang Thuy Linh,1992-07-08,Nam,9000000,2019-04-28,,D095
E001300,Dang Ngoc Thanh,1981-11-02,Nu,9000000,2018-01-23,2021-03-20,D095
E001301,Vu Hai Thanh,1994-01-25,Nam,9000000,2016-12-13,,D095
E001302,Le Dinh Duc,1982-09-12,Nu,9000000,2022-04-10,,D095
E001303,Bui Hoai Van,1995-12-18,Nu,9000000,2015-11-08,,D095
E001304,Dang Thu Van,1993-04-22,Nam,9000000,2020-06-18,2021-02-04,D095
E001305,Le Hoai Anh,1992-03-01,Nu,9000000,2017-12-05,2019-06-10,D095
E001306,Bui Khoa Quang,1992-04-09,Nam,9000000,2019-05-19,2023-11-14,D095
E001307,Hoang Ngoc Duc,1999-03-06,Nu,9000000,2015-03-05,2016-07-19,D095
E001308,Bui Hoai Quang,1974-11-27,Nam,9000000,2019-03-02,,D095
E001309,Tran Hoai Van,1978-11-06,Nu,9000000,2020-07-19,,D095
E001310,Nguyen Dinh Quang,1973-06-04,Nam,9000000,2019-01-25,2020-01-05,D095
E001311,Hoang Thu Linh,1994-05-09,Nam,9000000,2020-07-22,,D095
E001312,Le Dinh Van,1982-03-08,Nam,9000000,2015-10-18,2017-03-03,D095
E001313,Le Huu Anh,1980-02-08,Nam,10000000,2022-08-14,,D096
E001314,Hoang Huu Thi,1998-01-24,Nam,10000000,2016-11-05,,D096
E001315,Dang Khoa Duc,1972-01-12,Nam,10000000,2021-04-19,2023-05-14,D096
E001316,Le Hoai Quang,1988-11-19,Nam,10000000,2018-10-22,2023-01-02,D096
E001317,Tran Hoai Minh,1976-10-28,Nu,10000000,2019-11-03,,D096
E001318,Dang Thuy Thi,1987-12-10,Nu,10000000,2022-01-20,,D096
E001319,Nguyen Hai Linh,1999-06-27,Nu,10000000,2015-05-21,,D096
E001320,Dang Thu Duc,1980-03-13,Nu,10000000,2015-06-26,,D096
E001321,Nguyen Dinh Duc,1989-07-15,Nu,10000000,2019-01-25,,D096
E001322,Vu Khoa Linh,1999-08-06,Nam,10000000,2015-07-13,2022-11-06,D096
E001323,Le Thuy Thanh,1976-04-22,Nu,10000000,2018-03-08,,D096
E001324,Vu Thuy Thanh,1983-10-06,Nam,15000000,2018-01-03,,D097
E001325,Vu Dinh Quang,1992-02-20,Nu,20000000,2021-03-15,2022-04-10,D098
E001326,Dang Hoai Thanh,1981-03-13,Nam,20000000,2016-06-07,2020-12-21,D098
E001327,Hoang Huu Quang,1977-02-02,Nam,20000000,2021-02-04,2022-12-15,D098
E001328,Vu Hai Duc,1977-05-12,Nu,20000000,2015-02-19,,D098
E001329,Le Thuy Minh,1994-12-12,Nu,20000000,2022-02-15,2023-02-22,D098
E001330,Hoang Hai Thanh,1994-04-18,Nam,20000000,2021-05-24,,D098
E001331,Bui Thu Thi,1984-10-16,Nam,20000000,2015-07-11,2021-03-12,D098
E001332,Nguyen Dinh Duc,1974-09-01,Nu,20000000,2022-01-26,,D098
E001333,Le Hai Minh,1980-11-28,Nam,20000000,2016-07-25,2023-11-27,D098
E001334,Vu Thu Linh,1986-11-18,Nu,20000000,2017-12-27,,D098
E001335,Pham Dinh Thi,1970-08-24,Nu,20000000,2018-11-10,2021-03-28,D098
E001336,Dang Thu Linh,1990-12-12,Nu,20000000,2021-08-20,,D098
E001337,Le Huu Linh,1977-10-01,Nu,20000000,2022-01-10,2022-05-03,D098
E001338,Pham Khoa Van,1991-04-10,Nu,20000000,2017-10-05,,D098
E001339,Vu Hoai Thi,1998-04-26,Nu,20000000,2020-03-24,2020-03-25,D098
E001340,Hoang Huu Thi,1977-01-16,Nam,20000000,2016-04-17,2020-10-05,D098
E001341,Tran Thuy Quang,1999-01-22,Nam,8000000,2016-09-28,,D099
E001342,Nguyen Ngoc Anh,1990-11-09,Nu,8000000,2019-09-06,,D099
E001343,Hoang Thu Van,1999-12-23,Nu,8000000,2022-06-17,2022-09-16,D099
E001344,Dang Hoai Anh,1995-06-12,Nu,8000000,2020-02-10,,D099
E001345,Tran Thuy Linh,1989-05-14,Nam,8000000,2018-08-17,2020-12-12,D099
E001346,Le Ngoc Minh,1985-12-16,Nam,8000000,2015-07-17,2021-05-11,D099
E001347,Hoang Ngoc Thanh,1970-09-03,Nam,8000000,2019-10-22,2019-12-08,D099
E001348,Pham Dinh Linh,1987-11-07,Nam,8000000,2017-12-20,,D099
E001349,Hoang Huu Thanh,1995-09-15,Nam,8000000,2019-06-03,2022-06-08,D099
E001350,Hoang Khoa Anh,1993-10-08,Nu,8000000,2015-09-22,2015-09-23,D099
E001351,Tran Huu Duc,1971-05-13,Nam,8000000,2021-05-17,,D099
E001352,Dang Thuy Anh,1979-04-23,Nam,8000000,2016-06-13,,D099
E001353,Hoang Khoa Van,1998-04-15,Nu,8000000,2016-10-16,,D099
E001354,Tran Dinh Van,1993-01-28,Nam,8000000,2015-03-14,,D099
E001355,Tran Hoai Minh,1995-11-05,Nu,8000000,2021-11-01,2023-10-27,D099
E001356,Le Dinh Van,1986-11-28,Nu,8000000,2017-08-11,2023-07-05,D099
E001357,Tran Khoa Minh,1995-08-21,Nu,17000000,2018-05-13,2018-06-28,D100
E001358,Pham Thuy Thi,1972-09-24,Nam,17000000,2020-06-23,,D100
E001359,Nguyen Hai Thanh,1970-01-10,Nam,17000000,2021-10-28,2023-10-11,D100
E001360,Hoang Ngoc Anh,1996-05-06,Nam,17000000,2022-08-02,,D100
E001361,Pham Hai Van,1971-10-12,Nu,17000000,2016-04-02,2017-10-17,D100
E001362,Hoang Ngoc Minh,1978-09-28,Nam,17000000,2016-03-16,,D100
E001363,Le Ngoc Duc,1970-08-26,Nu,17000000,2021-02-07,2021-02-08,D100
E001364,Bui Dinh Linh,1976-10-22,Nam,17000000,2015-12-10,,D100
E001365,Dang Hoai Duc,1994-04-10,Nam,17000000,2020-06-07,,D100
E001366,Dang Ngoc Duc,1984-12-06,Nu,17000000,2017-05-04,,D100
E001367,Nguyen Hai Thi,1995-03-14,Nu,11000000,2015-10-02,2020-02-27,D101
E001368,Bui Thuy Quang,1984-07-06,Nu,11000000,2016-04-17,,D101
E001369,Hoang Huu Thi,1982-05-25,Nam,11000000,2019-02-12,,D101
E001370,Le Dinh Duc,1970-11-03,Nam,11000000,2019-12-07,2023-12-17,D101
E001371,Tran Ngoc Thanh,1988-06-26,Nam,11000000,2018-09-22,2023-10-15,D101
E001372,Vu Thu Thi,1978-02-26,Nam,11000000,2019-05-20,2023-01-11,D101
E001373,Bui Hoai Van,1975-04-25,Nam,11000000,2016-09-03,2017-11-20,D101
E001374,Nguyen Thuy Linh,1993-11-13,Nu,11000000,2021-03-02,,D101
E001375,Vu Thu Duc,1984-12-08,Nam,11000000,2016-01-19,,D101
E001376,Hoang Ngoc Van,1971-08-03,Nu,11000000,2017-12-04,2020-04-08,D101
E001377,Bui Hai Van,1983-05-13,Nu,11000000,2022-09-03,,D101
E001378,Nguyen Dinh Thi,1996-07-06,Nam,11000000,2016-04-02,,D101
E001379,Bui Thuy Quang,1971-01-01,Nam,11000000,2015-10-05,2023-07-25,D101
E001380,Pham Thuy Duc,1998-06-20,Nu,11000000,2021-10-12,2021-10-13,D101
E001381,Hoang Huu Linh,1982-03-28,Nam,11000000,2017-07-21,,D101
E001382,Nguyen Huu Linh,1995-02-23,Nam,11000000,2016-08-15,,D101
E001383,Nguyen Khoa Thanh,1985-12-23,Nam,11000000,2015-09-16,2022-05-14,D101
E001384,Hoang Khoa Anh,1991-05-26,Nam,11000000,2022-05-08,2023-04-20,D101
E001385,Le Hai Linh,1976-01-25,Nu,11000000,2021-12-19,2021-12-20,D101
E001386,Dang Huu Thanh,1996-07-17,Nam,7000000,2017-05-05,,D102
E001387,Bui Thu Quang,1975-01-05,Nu,7000000,2018-02-10,,D102
E001388,Le Thuy Van,1986-11-06,Nu,7000000,2018-05-24,2018-12-14,D102
E001389,Tran Huu Thanh,1981-09-14,Nu,7000000,2021-02-05,2023-04-16,D102
E001390,Tran Ngoc Linh,1985-05-18,Nu,7000000,2016-01-12,,D102
E001391,Hoang Thu Duc,1982-09-17,Nu,7000000,2017-07-21,,D102
E001392,Dang Thu Thi,1974-04-03,Nam,7000000,2016-01-12,,D102
E001393,Hoang Huu Thi,1976-03-21,Nam,7000000,2016-11-27,,D102
E001394,Nguyen Huu Linh,1979-09-11,Nu,7000000,2015-08-16,,D102
E001395,Tran Khoa Thanh,1972-10-22,Nam,7000000,2016-03-06,2016-11-21,D102
E001396,Hoang Hai Quang,1985-02-09,Nam,7000000,2019-05-23,,D102
E001397,Pham Ngoc Thanh,1999-04-21,Nam,7000000,2020-08-27,2021-05-07,D102
E001398,Dang Thu Quang,1970-03-02,Nu,7000000,2019-03-18,,D102
E001399,Le Thuy Quang,1972-04-19,Nam,7000000,2017-02-23,2020-04-21,D102
E001400,Bui Hoai Van,1979-04-27,Nu,7000000,2017-10-02,,D102
E001401,Vu Huu Linh,1986-01-27,Nam,7000000,2015-01-04,,D102
E001402,Pham Thuy Van,1989-12-10,Nu,7000000,2015-06-11,,D102
E001403,Vu Thuy Van,1983-10-09,Nam,9000000,2016-08-25,,D103
E001404,Hoang Hai Minh,1981-03-12,Nu,9000000,2016-07-12,,D103
E001405,Pham Huu Anh,2000-06-17,Nu,9000000,2015-11-25,2019-08-01,D103
E001406,Bui Thuy Linh,1978-03-22,Nam,9000000,2020-07-11,,D103
E001407,Nguyen Hai Thanh,1977-11-23,Nam,9000000,2015-12-25,,D103
E001408,Bui Huu Minh,1979-02-05,Nam,9000000,2016-05-12,,D103
E001409,Hoang Dinh Linh,1971-05-23,Nam,9000000,2016-05-08,2021-03-13,D103
E001410,Hoang Thuy Thanh,1970-06-04,Nu,9000000,2015-07-25,2021-02-23,D103
E001411,Tran Thuy Minh,1991-10-28,Nam,9000000,2019-10-21,2022-08-13,D103
E001412,Le Ngoc Van,1993-01-03,Nam,9000000,2019-09-13,,D103
E001413,Dang Dinh Quang,1998-08-01,Nu,9000000,2015-06-25,2016-01-20,D103
E001414,Pham Khoa Van,1983-04-05,Nam,9000000,2022-09-03,2022-09-04,D103
E001415,Bui Hoai Thi,1986-10-26,Nam,9000000,2022-09-25,,D103
E001416,Dang Khoa Van,1973-02-06,Nam,9000000,2018-06-21,2021-03-07,D103
E001417,Vu Thuy Minh,1970-10-10,Nam,9000000,2018-06-05,2020-07-12,D103
E001418,Vu Hoai Duc,1999-05-01,Nam,9000000,2020-02-14,2023-10-07,D103
E001419,Bui Thu Duc,1976-08-26,Nam,9000000,2020-05-27,2021-06-17,D103
E001420,Pham Thuy Thi,1995-03-07,Nam,9000000,2021-03-08,,D103
E001421,Tran Khoa Anh,1992-01-07,Nam,10000000,2020-12-14,2021-03-15,D104
E001422,Vu Hoai Linh,1985-05-20,Nu,10000000,2021-12-01,2022-04-22,D104
E001423,Le Hai Thi,1981-05-19,Nam,10000000,2020-01-28,2023-09-22,D104
E001424,Nguyen Hai Thi,1991-10-04,Nam,10000000,2017-09-07,,D104
E001425,Hoang Hoai Anh,1993-04-22,Nu,10000000,2020-07-25,,D104
E001426,Le Thu Minh,1973-03-05,Nam,10000000,2018-04-13,2022-02-04,D104
E001427,Tran Thu Linh,1987-06-19,Nu,10000000,2020-09-05,,D104
E001428,Bui Thuy Minh,1982-01-02,Nu,10000000,2018-03-01,,D104
E001429,Bui Ngoc Thanh,1998-10-26,Nam,10000000,2016-06-14,2019-12-27,D104
E001430,Nguyen Hai Duc,1991-05-11,Nam,10000000,2016-05-10,,D104
E001431,Pham Huu Thi,1989-12-18,Nam,10000000,2019-04-10,,D104
E001432,Bui Dinh Duc,1978-09-03,Nu,10000000,2018-12-01,,D104
E001433,Dang Dinh Thi,1984-11-17,Nam,10000000,2020-04-11,2023-07-24,D104
E001434,Bui Hoai Linh,1999-05-04,Nam,10000000,2015-02-04,,D104
E001435,Dang Ngoc Thi,1974-03-12,Nu,15000000,2017-06-06,2022-05-03,D105
E001436,Tran Huu Thi,1986-04-06,Nam,20000000,2021-11-19,,D106
E001437,Vu Ngoc Linh,1990-02-10,Nam,20000000,2022-06-16,,D106
E001438,Bui Khoa Duc,1977-01-10,Nam,20000000,2021-06-01,2022-02-06,D106
E001439,Hoang Huu Quang,1983-04-09,Nu,20000000,2018-01-12,,D106
E001440,Vu Hoai Duc,1989-04-16,Nam,20000000,2019-09-22,2022-11-19,D106
E001441,Pham Thuy Duc,1975-05-19,Nu,20000000,2015-11-28,,D106
E001442,Vu Hai Anh,1990-04-19,Nu,20000000,2021-05-21,,D106
E001443,Bui Ngoc Minh,1997-05-11,Nam,20000000,2022-12-04,2023-03-21,D106
E001444,Pham Ngoc Anh,1970-02-16,Nu,20000000,2017-11-16,2017-11-17,D106
E001445,Hoang Hoai Thanh,1983-09-05,Nu,20000000,2020-11-07,,D106
E001446,Pham Khoa Quang,1972-02-03,Nu,20000000,2017-04-07,2019-04-21,D106
E001447,Tran Thuy Duc,1979-05-24,Nam,20000000,2019-12-20,2023-06-24,D106
E001448,Tran Hai Van,1982-12-10,Nam,20000000,2018-09-02,,D106
E001449,Dang Huu Van,1987-11-25,Nam,20000000,2021-08-26,,D106
E001450,Le Thuy Thi,1984-01-01,Nam,20000000,2015-08-10,2015-11-01,D106
E001451,Bui Thuy Anh,2000-06-10,Nu,20000000,2022-08-12,2022-11-03,D106
E001452,Dang Ngoc Minh,2000-02-19,Nam,20000000,2015-04-24,,D106
E001453,Bui Hai Anh,1995-01-18,Nam,20000000,2018-09-05,,D106
E001454,Le Ngoc Thi,1978-08-03,Nam,20000000,2015-09-15,,D106
E001455,Vu Khoa Quang,1984-02-09,Nam,20000000,2017-05-05,,D106
E001456,Vu Hai Linh,1974-02-07,Nam,8000000,2019-01-10,,D107
E001457,Tran Khoa Linh,1980-07-26,Nam,8000000,2016-07-16,,D107
E001458,Pham Dinh Linh,1991-03-10,Nam,8000000,2019-08-05,,D107
E001459,Vu Thu Thanh,1986-06-13,Nam,8000000,2022-01-23,,D107
E001460,Tran Thuy Quang,1971-08-20,Nam,8000000,2020-12-18,,D107
E001461,Vu Hai Thi,1990-04-21,Nu,8000000,2018-01-08,,D107
E001462,Pham Khoa Anh,1997-07-14,Nu,8000000,2022-12-13,2023-01-18,D107
E001463,Nguyen Dinh Thanh,1988-04-05,Nam,8000000,2018-01-13,2023-01-05,D107
E001464,Bui Huu Thi,1996-02-05,Nu,8000000,2017-04-27,2017-04-28,D107
E001465,Tran Huu Anh,1975-07-13,Nu,8000000,2022-11-20,2022-11-21,D107
E001466,Tran Huu Anh,1976-03-10,Nu,8000000,2016-10-17,2018-04-12,D107
E001467,Bui Thu Anh,1996-04-27,Nu,8000000,2016-10-24,2022-05-23,D107
E001468,Dang Hoai Duc,2000-03-11,Nam,8000000,2016-05-05,2016-05-28,D107
E001469,Hoang Dinh Minh,1986-02-06,Nam,8000000,2019-10-25,2019-10-26,D107
E001470,Bui Khoa Thi,1996-01-26,Nu,8000000,2022-09-25,,D107
E001471,Dang Huu Thanh,1990-03-18,Nu,8000000,2022-11-18,,D107
E001472,Tran Hai Duc,1991-12-03,Nam,8000000,2018-10-21,2021-08-15,D107
E001473,Pham Dinh Thanh,1994-06-23,Nu,17000000,2017-02-20,2023-03-09,D108
E001474,Bui Dinh Quang,1999-12-26,Nu,17000000,2021-05-06,,D108
E001475,Tran Ngoc Minh,1970-08-17,Nu,17000000,2017-05-18,2017-08-17,D108
E001476,Tran Dinh Thanh,1981-11-14,Nam,17000000,2018-04-01,2021-11-22,D108
E001477,Nguyen Khoa Thi,1983-04-08,Nu,17000000,2022-10-20,2023-12-11,D108
E001478,Hoang Thu Minh,1997-12-18,Nam,17000000,2021-01-25,2023-02-19,D108
E001479,Pham Thu Van,1974-11-27,Nam,17000000,2019-10-03,2023-12-21,D108
E001480,Dang Dinh Linh,1978-05-08,Nu,17000000,2020-08-23,2022-09-13,D108
E001481,Hoang Hai Duc,1999-04-19,Nam,17000000,2021-11-25,,D108
E001482,Nguyen Khoa Anh,1977-03-26,Nam,17000000,2016-02-14,2021-09-13,D108
E001483,Vu Dinh Van,1988-01-07,Nu,17000000,2017-03-08,2018-02-11,D108
E001484,Pham Huu Van,1988-08-21,Nu,17000000,2020-12-19,,D108
E001485,Hoang Ngoc Thanh,1975-04-15,Nam,17000000,2020-04-04,2021-07-02,D108
E001486,Pham Khoa Thi,1999-05-11,Nu,17000000,2018-09-05,2023-05-09,D108
E001487,Vu Thuy Minh,1993-03-17,Nam,17000000,2019-02-17,2021-07-21,D108
E001488,Tran Hai Linh,1972-12-20,Nu,17000000,2015-01-14,,D108
E001489,Le Khoa Duc,1987-08-24,Nam,17000000,2018-11-27,,D108
E001490,Vu Khoa Duc,1975-04-10,Nu,11000000,2018-11-27,,D109
E001491,Bui Khoa Minh,1981-07-15,Nu,11000000,2022-07-20,2022-07-26,D109
E001492,Nguyen Ngoc Van,1981-11-13,Nam,11000000,2018-08-07,2022-09-18,D109
E001493,Tran Huu Linh,1982-08-19,Nam,11000000,2019-06-13,,D109
E001494,Vu Khoa Thanh,1997-11-17,Nam,11000000,2017-11-18,,D109
E001495,Dang Ngoc Quang,1981-05-16,Nam,11000000,2020-07-25,2020-10-01,D109
E001496,Tran Thuy Van,1998-12-07,Nam,11000000,2017-09-20,,D109
E001497,Tran Dinh Quang,1987-07-18,Nu,11000000,2017-01-03,,D109
E001498,Bui Huu Linh,1983-12-23,Nam,11000000,2021-04-28,,D109
E001499,Tran Hai Thi,1975-12-15,Nam,11000000,2017-06-21,2021-07-01,D109
E001500,Tran Huu Quang,1987-06-21,Nam,11000000,2016-12-24,2016-12-25,D109
E001501,Le Thu Quang,1988-02-03,Nam,11000000,2018-03-16,2021-02-13,D109
E001502,Dang Dinh Thi,2000-05-10,Nam,11000000,2016-11-24,2018-01-05,D109
E001503,Hoang Thuy Thi,1987-08-26,Nam,11000000,2016-07-13,,D109
E001504,Vu Huu Linh,1997-05-07,Nu,11000000,2020-09-24,2023-11-22,D109
E001505,Dang Ngoc Thi,1998-07-24,Nam,11000000,2022-12-02,2023-05-16,D109
E001506,Vu Hai Minh,1995-03-09,Nam,11000000,2019-04-26,,D109
E001507,Vu Hai Anh,1971-08-13,Nam,11000000,2018-10-06,2019-07-09,D109
E001508,Bui Huu Linh,1985-11-14,Nam,11000000,2019-05-15,2022-04-25,D109
E001509,Tran Hoai Linh,1991-08-02,Nu,7000000,2015-06-12,2023-07-23,D110
E001510,Dang Dinh Minh,1974-09-26,Nam,7000000,2021-10-13,,D110
E001511,Pham Hoai Linh,1981-02-07,Nu,7000000,2017-04-05,2023-09-24,D110
E001512,Tran Thu Van,1985-02-24,Nam,7000000,2019-08-15,2021-08-21,D110
E001513,Pham Thu Duc,1984-05-07,Nu,7000000,2022-01-27,,D110
E001514,Le Ngoc Quang,2000-01-05,Nam,7000000,2018-02-20,,D110
E001515,Tran Huu Quang,1992-08-07,Nam,7000000,2020-06-16,2020-06-17,D110
E001516,Nguyen Thu Minh,1972-01-02,Nam,7000000,2017-10-06,2021-09-20,D110
E001517,Vu Dinh Quang,2000-08-27,Nam,7000000,2022-05-21,,D110
E001518,Vu Ngoc Thi,1983-01-18,Nam,7000000,2017-06-24,,D110
E001519,Le Hai Linh,1994-04-25,Nu,7000000,2015-06-17,,D110
E001520,Le Hoai Linh,1987-11-28,Nam,7000000,2020-03-17,,D110
E001521,Le Thuy Minh,1975-05-03,Nu,7000000,2016-08-08,2023-11-15,D110
E001522,Bui Hoai Minh,1994-11-24,Nam,7000000,2019-11-08,,D110
E001523,Le Hoai Anh,1980-12-18,Nu,7000000,2021-05-07,2021-07-17,D110
E001524,Tran Dinh Thi,1989-08-12,Nam,7000000,2017-04-02,,D110
E001525,Pham Dinh Quang,1993-06-25,Nu,9000000,2015-07-12,,D111
E001526,Bui Dinh Thanh,1997-08-06,Nu,9000000,2017-12-21,2023-01-16,D111
E001527,Nguyen Huu Minh,1984-04-05,Nam,9000000,2017-03-04,2017-12-08,D111
E001528,Bui Thu Anh,1971-11-13,Nu,9000000,2018-01-16,2018-08-23,D111
E001529,Le Thuy Minh,1980-03-05,Nu,9000000,2018-08-16,2021-08-23,D111
E001530,Nguyen Hoai Quang,1972-06-26,Nam,9000000,2016-05-28,,D111
E001531,Pham Dinh Thi,1974-10-23,Nu,9000000,2016-06-27,,D111
E001532,Pham Khoa Thanh,1980-03-24,Nu,9000000,2017-01-06,2017-04-08,D111
E001533,Hoang Dinh Minh,1978-05-21,Nu,9000000,2020-04-25,,D111
E001534,Dang Ngoc Anh,1983-07-05,Nu,9000000,2022-04-12,,D111
E001535,Tran Hai Duc,1981-09-15,Nam,9000000,2019-10-06,2023-06-18,D111
E001536,Vu Hai Duc,1993-09-17,Nu,9000000,2017-03-12,,D111
E001537,Nguyen Ngoc Thi,1990-11-09,Nu,9000000,2015-05-03,,D111
E001538,Bui Thuy Thi,1997-04-03,Nu,9000000,2019-03-12,,D111
E001539,Tran Ngoc Anh,1988-05-25,Nam,9000000,2019-07-11,2022-06-28,D111
E001540,Pham Thu Minh,1979-10-11,Nam,9000000,2016-05-15,2016-10-22,D111
E001541,Vu Huu Linh,1985-03-11,Nu,9000000,2021-09-21,,D111
E001542,Hoang Dinh Duc,1987-04-20,Nam,9000000,2022-02-19,,D111
E001543,Pham Hoai Thanh,1984-05-19,Nu,10000000,2017-03-11,2023-04-26,D112
E001544,Pham Hai Van,1976-03-24,Nam,10000000,2015-12-03,,D112
E001545,Dang Ngoc Anh,1995-07-24,Nu,10000000,2015-07-16,,D112
E001546,Le Ngoc Quang,1991-07-14,Nam,10000000,2021-04-10,,D112
E001547,Le Thuy Thi,1981-09-09,Nu,10000000,2015-05-03,,D112
E001548,Pham Thu Minh,1972-05-06,Nu,10000000,2017-04-27,2021-02-25,D112
E001549,Vu Thu Minh,1996-08-03,Nu,10000000,2021-03-11,2021-11-12,D112
E001550,Bui Dinh Thi,1997-08-12,Nam,10000000,2019-12-25,2021-05-24,D112
E001551,Dang Hai Quang,1971-01-17,Nam,10000000,2018-12-21,,D112
E001552,Pham Dinh Duc,1993-09-11,Nam,10000000,2018-08-07,2018-08-08,D112
E001553,Pham Huu Linh,1992-10-23,Nu,10000000,2019-07-20,,D112
E001554,Vu Huu Minh,1989-09-06,Nu,10000000,2022-05-22,2022-11-01,D112
E001555,Pham Khoa Anh,1999-07-07,Nu,10000000,2019-03-21,2022-03-03,D112
E001556,Dang Khoa Linh,1991-03-07,Nu,10000000,2021-05-18,,D112
E001557,Bui Thuy Linh,2000-12-07,Nam,15000000,2020-01-27,2022-06-04,D113
E001558,Dang Khoa Anh,1975-07-04,Nu,20000000,2016-08-09,2023-05-26,D114
E001559,Vu Ngoc Duc,1970-09-27,Nu,20000000,2016-03-20,2017-11-04,D114
E001560,Nguyen Huu Thanh,1979-10-12,Nam,20000000,2022-01-20,2022-06-24,D114
E001561,Bui Hoai Minh,1970-12-04,Nam,20000000,2020-06-07,2023-08-07,D114
E001562,Vu Khoa Anh,1979-08-10,Nam,20000000,2017-01-03,2023-04-07,D114
E001563,Tran Huu Linh,1975-04-10,Nu,20000000,2022-08-22,,D114
E001564,Hoang Thu Thanh,1972-10-05,Nu,20000000,2015-03-02,2020-01-22,D114
E001565,Vu Thuy Linh,1978-07-19,Nam,20000000,2020-09-11,,D114
E001566,Bui Huu Duc,1999-08-26,Nam,20000000,2021-08-17,2023-09-26,D114
E001567,Le Huu Anh,1996-12-16,Nam,20000000,2019-10-28,2019-10-28,D114
E001568,Bui Ngoc Duc,1991-12-02,Nu,20000000,2016-07-20,2020-03-16,D114
E001569,Nguyen Thu Linh,1986-12-25,Nu,20000000,2022-11-27,,D114
E001570,Vu Khoa Linh,2000-02-09,Nu,20000000,2020-08-27,,D114
E001571,Le Hai Thanh,1982-02-26,Nam,20000000,2018-11-12,2021-08-04,D114
E001572,Le Hoai Anh,1994-07-26,Nu,20000000,2020-12-21,2020-12-22,D114
E001573,Bui Thu Thi,1984-06-16,Nu,20000000,2016-11-27,,D114
E001574,Pham Thuy Quang,1996-07-08,Nu,20000000,2022-08-07,,D114
E001575,Pham Thuy Duc,1980-03-23,Nam,20000000,2022-06-15,,D114
E001576,Dang Thu Thanh,1978-11-19,Nu,20000000,2015-05-24,2020-04-09,D114
E001577,Nguyen Thuy Thanh,1981-09-09,Nu,20000000,2020-07-24,,D114
E001578,Bui Hai Linh,1978-09-27,Nam,8000000,2017-08-16,,D115
E001579,Pham Huu Minh,1985-05-20,Nu,8000000,2022-05-18,,D115
E001580,Dang Thu Minh,1976-12-09,Nu,8000000,2021-05-08,2023-09-12,D115
E001581,Vu Dinh Quang,1993-12-12,Nam,8000000,2022-03-13,,D115
E001582,Bui Khoa Linh,1990-05-16,Nu,8000000,2018-03-11,2019-09-20,D115
E001583,Vu Huu Anh,1979-02-02,Nu,8000000,2018-02-25,2018-04-20,D115
E001584,Hoang Huu Thi,1971-07-09,Nam,8000000,2016-02-12,2017-09-25,D115
