EMPLOYEE_ID,FULL_NAME,DATE_OF_BIRTH,GENDER,SALARY,START_DATE_WORK,TERMINATION_DATE,DEPARTMENT_ID
E000326,Phúc Hoàng,1987-12-01,Nữ,14207841,2012-12-31,,D083
E000327,Quý cô Hải Trần,2001-10-13,Nữ,28728286,2021-01-15,,D079
E000328,Bà Khoa Bùi,2004-01-14,Nữ,25098491,2030-08-11,2056-05-05,D092
E000329,Kim Bảo Nguyễn,1992-11-14,Nam,21560943,2024-04-25,,D086
E000330,Ông Trọng Bùi,1983-03-18,Nam,10879417,2018-07-19,,D078
E000331,Quý ông Bảo Lê,1984-08-23,Nam,32813640,2014-03-19,2027-09-04,D057
E000332,Hải Mai Bảo Phạm,2004-12-18,Nữ,19497965,2045-06-04,2067-03-26,D048
E000333,Huy Đặng,2006-04-05,Nữ,40000000,2034-02-27,,D014
E000334,Nhật Xuân Trần,1997-03-19,Nữ,20621383,2045-01-14,,D081
E000335,Nhật Lê,1984-08-28,Nam,31817866,2026-03-28,,D003
E000336,Nhật Trí Dương,1984-04-21,Nữ,25312896,2017-11-09,,D032
E000337,Hạnh Nguyễn,2000-04-15,Nữ,25312896,2030-10-15,,D032
E000338,Quang Đức Hoàng,1985-06-04,Nam,40000000,2019-10-01,,D056
E000339,Bà Hạnh Phạm,2004-01-17,Nữ,37851000,2044-04-11,,D068
E000340,Bà An Bùi,1986-07-10,Nam,28387010,2017-10-15,,D025
E000341,Thành Vũ,1983-02-26,Nữ,30125312,2031-12-09,,D082
E000342,Nhật Thị Hoàng,2005-11-11,Nam,32813640,2054-06-27,,D057
E000343,Huy Nguyễn,1980-04-17,Nam,38780953,2009-05-03,,D096
E000344,Khoa Đức Dương,1980-01-06,Nam,24562707,2014-12-22,,D097
E000345,Chị Hà Mai,1983-06-19,Nam,13237538,2025-11-03,,D093
E000346,Ngọc Phạm,1980-12-31,Nam,30842831,2008-11-30,,D033
E000347,Bà Vi Trần,1988-10-20,Nam,17325449,2030-02-27,2030-04-19,D101
E000348,Anh Huy Trần,1989-03-03,Nam,40000000,2015-06-03,2024-07-05,D091
E000349,Chị Vi Lê,1997-03-15,Nam,20621383,2033-06-21,,D081
E000350,Kim Nguyễn,1996-06-20,Nữ,27488130,2038-04-24,,D031
E000351,Chị Hà Mai,2004-10-17,Nữ,17325449,2031-12-14,,D101
E000352,Thành Lê,1982-02-22,Nữ,15210143,2022-01-26,,D047
E000353,Minh Đặng,2001-10-24,Nữ,34587418,2051-06-14,,D010
E000354,Chị Yến Vũ,1981-02-16,Nữ,40000000,2016-12-04,2023-05-25,D077
E000355,Nhiên Lê,1983-01-17,Nam,37851000,2010-09-08,2025-03-27,D068
E000356,Bà Hà Lê,2003-04-29,Nữ,31183332,2028-05-17,,D075
E000357,Bà An Phạm,1993-08-24,Nữ,13850282,2025-01-28,,D067
E000358,Xuân Trần,1992-09-15,Nữ,35648224,2029-02-21,,D090
E000359,Bà Lâm Dương,1981-06-01,Nam,27247584,2031-03-21,,D080
E000360,Tùng Xuân Mai,1999-01-20,Nam,38188908,2039-10-06,,D011
E000361,Khoa Phạm,1995-10-06,Nam,10269551,2038-11-17,,D030
E000362,Bà Lan Nguyễn,1999-05-27,Nam,40000000,2036-08-15,,D077
E000363,Bác Vũ Vũ,1997-06-27,Nam,21797736,2033-10-15,,D060
E000364,Hạnh Phú Vũ,1984-03-21,Nam,26598909,2003-01-09,,D034
E000365,Tú Đức Đặng,2001-01-04,Nữ,19497965,2041-04-11,,D048
E000366,Yến Đặng,1980-04-04,Nữ,38590951,2029-12-26,,D023
E000367,Quý cô Mai Nguyễn,1989-10-26,Nữ,21797736,2008-02-27,,D060
E000368,Quý cô Phương Trần,1991-09-26,Nam,37851000,2018-03-23,,D068
E000369,Hoàng Đức Bùi,1981-08-30,Nam,16128169,2004-04-05,,D044
E000370,Ông Anh Mai,2004-04-10,Nam,40000000,2022-06-04,,D014
E000371,Quý cô Bảo Dương,2001-12-03,Nam,17325449,2043-09-29,2061-02-19,D101
E000372,Quý cô Vi Dương,2006-07-29,Nam,36093326,2054-03-13,,D037
E000373,Chị Yến Dương,1996-11-23,Nam,40000000,2034-05-03,,D056
E000374,Cô An Trần,2000-02-02,Nam,31183332,2040-12-05,,D075
E000375,Tú Đức Vũ,1989-01-01,Nữ,34587418,2016-02-07,,D010
E000376,Quý cô Thảo Mai,1988-07-31,Nam,40000000,2010-07-22,2029-06-14,D077
E000377,Bà Lan Nguyễn,1997-12-02,Nữ,26643843,2044-01-02,,D020
E000378,Bà Lan Nguyễn,1995-12-16,Nữ,24728104,2027-02-16,,D062
E000379,Quý ông Trung Bùi,1999-01-06,Nữ,14552387,2045-06-18,,D059
E000380,Ông Minh Phạm,1988-04-12,Nam,40000000,2006-06-24,,D007
E000381,Dũng Trí Vũ,1996-08-19,Nam,35648224,2026-11-17,,D090
E000382,Quang Thị Trần,2004-05-25,Nam,16522869,2049-08-23,,D036
E000383,Hoàng Phạm,1989-11-18,Nữ,25098491,2010-05-25,,D092
E000384,Ông Bảo Lê,2006-05-11,Nam,32983171,2035-01-16,,D019
E000385,Kim Tấn Bùi,2000-05-22,Nữ,38590951,2019-04-23,,D023
E000386,Trung Phạm,1998-04-10,Nữ,26406215,2027-07-31,,D054
E000387,Bà Phương Bùi,1989-07-09,Nam,34314346,2025-07-19,2043-05-24,D053
E000388,Vũ Đức Hoàng,1995-06-02,Nam,26288777,2015-08-15,,D051
E000389,Lan Phạm,1990-08-26,Nữ,36093326,2012-10-16,,D037
E000390,Nhật Nguyễn,1984-12-06,Nam,40000000,2007-07-24,,D084
E000391,Quang Thế Dương,1991-11-19,Nữ,20621383,2026-01-04,,D081
E000392,Bà Khoa Mai,1982-12-06,Nam,35192095,2023-12-16,,D071
E000393,Thành Lê,1998-05-29,Nam,25681902,2026-06-17,,D039
E000394,Bác Trọng Dương,1983-12-27,Nữ,24562707,2003-09-13,2027-09-17,D097
E000395,Hạnh Hoàng,1979-07-16,Nam,33628164,2007-08-11,,D073
E000396,Huy Phú Lê,2006-07-01,Nam,10269551,2035-10-02,,D030
E000397,Kim Đặng,2002-08-18,Nam,19497965,2032-02-15,,D048
E000398,Cô Lâm Mai,1988-05-17,Nam,19497965,2010-05-29,,D048
E000399,Nhật Đức Trần,2001-08-27,Nam,38188908,2026-04-17,,D011
E000400,Phúc Đức Dương,1993-10-14,Nữ,12462132,2029-09-23,,D038
E000401,Quý cô Nhật Đặng,1994-02-15,Nữ,26598909,2022-10-19,2045-03-21,D034
E000402,Quý cô Xuân Lê,1992-01-16,Nữ,30987661,2039-07-16,,D066
E000403,Anh Bảo Phạm,1987-05-28,Nam,34314346,2020-05-11,2035-04-27,D053
E000404,Nhật Trí Vũ,1994-06-28,Nam,17325449,2042-07-25,2064-12-19,D101
E000405,Bác Hưng Dương,1984-06-21,Nam,40000000,2004-02-20,,D098
E000406,Chị Thành Đặng,1997-01-14,Nữ,36093326,2033-04-17,,D037
E000407,Phương Vũ,1979-12-18,Nam,40000000,2026-11-28,,D042
E000408,Ngọc Mai,1987-04-05,Nam,37888666,2032-09-14,,D095
E000409,Chị Hồng Bùi,1998-08-24,Nữ,26406215,2036-05-11,,D054
E000410,Bảo Lê,1979-09-06,Nữ,19422604,2008-06-25,,D064
E000411,Lâm Bảo Lê,1998-08-25,Nam,27488130,2035-08-27,2044-02-28,D031
E000412,Minh Phạm,2004-06-29,Nữ,15210143,2038-11-05,,D047
E000413,Cô Vân Phạm,2003-01-19,Nữ,36093326,2031-06-26,,D037
E000414,Thảo Nguyễn,2002-02-03,Nữ,27488130,2029-12-13,,D031
E000415,Linh Vũ,1983-01-22,Nữ,28603236,2031-11-18,,D065
E000416,Quý ông Bảo Hoàng,2003-08-30,Nữ,12420804,2030-12-14,,D005
E000417,Nhật Hoàng,1990-03-03,Nam,26910628,2018-12-15,,D085
E000418,Thành Đức Phạm,2006-10-13,Nam,24631859,2053-04-21,,D008
E000419,Quý ông Bảo Vũ,1985-03-25,Nữ,29469380,2011-05-21,2011-09-07,D103
E000420,Khoa Vũ,1985-10-22,Nữ,10563918,2014-07-12,2040-10-10,D012
E000421,Quý cô An Đặng,2006-02-02,Nữ,17187826,2053-01-21,,D029
E000422,Bà Hồng Vũ,1988-09-10,Nam,40000000,2023-09-30,,D028
E000423,Chị Hà Dương,1990-11-15,Nam,21797736,2027-03-13,,D060
E000424,Hưng Hữu Đặng,1998-02-20,Nam,26643843,2038-12-27,2042-11-15,D020
E000425,Anh Trọng Bùi,1995-08-04,Nam,16522869,2037-09-29,,D036
E000426,An Hoàng Dương,2003-05-22,Nữ,40000000,2041-06-22,2043-10-16,D077
E000427,Thảo Trần,1990-03-08,Nữ,38780953,2017-08-29,,D096
E000428,Chị Bảo Vũ,1990-04-17,Nam,27488130,2024-01-25,,D031
E000429,Khoa Bảo Đặng,2000-04-05,Nữ,40000000,2036-04-19,,D084
E000430,Anh Văn Đặng,1988-10-15,Nữ,24720632,2037-06-02,,D058
E000431,Quang Hải Hoàng,2001-07-16,Nam,37082399,2035-09-20,2043-05-22,D099
E000432,Bảo Hoàng,1988-06-03,Nam,40000000,2016-03-26,,D035
E000433,Khoa Quang Vũ,1985-02-22,Nữ,19262519,2021-11-08,,D006
E000434,Ánh Vũ,1989-02-17,Nữ,40000000,2029-05-02,,D049
E000435,Cô Vân Lê,1984-07-14,Nam,12462132,2028-11-06,,D038
E000436,Anh Vũ,2006-10-28,Nữ,37888666,2026-12-31,,D095
E000437,Mai Hoàng,2002-02-23,Nam,17164876,2026-11-13,,D076
E000438,Dũng Hoàng Phạm,1980-03-23,Nữ,18533053,2015-04-30,,D104
E000439,Ngọc Trần,2004-09-18,Nam,35192095,2047-05-19,,D071
E000440,Dũng Quang Vũ,1982-08-29,Nữ,36093326,2008-10-27,,D037
E000441,Châu Thị Hoàng,1988-09-05,Nam,19300443,2038-01-21,,D052
E000442,Bảo Văn Nguyễn,1984-02-11,Nam,16128169,2010-05-08,,D044
E000443,Chị Linh Lê,1981-08-29,Nam,40000000,2025-02-25,,D021
E000444,Khoa Hải Vũ,1988-05-14,Nữ,29469380,2021-02-13,,D103
E000445,Châu Văn Mai,1997-03-24,Nam,27247584,2038-09-28,,D080
E000446,Tùng Bùi,1978-12-25,Nam,26704750,1997-02-18,,D088
E000447,Bảo Dương,1983-01-16,Nữ,26598909,2015-08-26,,D034
E000448,Trọng Phạm,2003-05-10,Nữ,40000000,2044-11-29,,D070
E000449,Chi Phạm,1990-04-13,Nam,40000000,2027-07-30,,D105
E000450,Châu Phạm,2003-01-01,Nữ,32813640,2047-07-22,,D057
E000451,Nhật Vũ,1982-08-29,Nữ,30987661,2032-03-25,,D066
E000452,Khoa Dương,1996-09-02,Nam,26643843,2027-07-29,,D020
E000453,Bác Thành Vũ,1992-02-23,Nữ,36610231,2035-10-12,,D055
E000454,Quý ông Trọng Dương,1979-08-05,Nam,34969054,2027-07-05,2039-02-06,D050
E000455,Quý cô Lan Dương,1982-04-25,Nam,34314346,2031-12-02,,D053
E000456,Quang Hữu Dương,1990-11-14,Nam,10879417,2039-09-03,,D078
E000457,Châu Mai,2005-01-02,Nam,14207841,2034-12-22,,D083
E000458,Ngọc Mai,1997-08-20,Nam,27723417,2044-10-05,,D001
E000459,Trung Mai Bảo Mai,2000-09-04,Nam,13850282,2043-03-07,2054-05-05,D067
E000460,Bà Thảo Hoàng,2001-11-10,Nữ,24728104,2027-10-26,,D062
E000461,Anh Mai Phạm,1999-11-22,Nữ,25852248,2040-08-21,,D026
E000462,Quý cô Nhật Dương,1984-07-06,Nữ,26643843,2008-05-29,,D020
E000463,Bác Thành Vũ,2004-12-18,Nam,16935077,2024-09-11,,D045
E000464,Dương Lê,1982-02-19,Nam,13237538,2023-10-09,2038-11-02,D093
E000465,Bác Nhiên Đặng,1996-01-08,Nam,23060627,2028-07-01,,D074
E000466,Bảo Phạm,1993-10-11,Nam,31307318,2041-05-10,2063-12-12,D009
E000467,Hà Bùi,1998-10-29,Nam,10563918,2037-12-21,2046-11-06,D012
E000468,Vũ Trần,1992-09-12,Nữ,19300443,2030-03-08,,D052
E000469,Bác Trọng Dương,1997-01-31,Nam,14268244,2023-03-23,2032-03-11,D089
E000470,Hải Bùi,1987-01-13,Nam,10752667,2017-05-18,,D024
E000471,Bảo Hoàng,2002-12-29,Nữ,40000000,2023-05-24,,D077
E000472,Bác Thành Vũ,1986-02-08,Nam,16211196,2014-03-29,,D015
E000473,Quý cô Dương Bùi,2006-06-25,Nam,30987661,2045-08-15,,D066
E000474,Dương Vũ,2005-03-29,Nữ,24720632,2039-02-25,,D058
E000475,Nhật Hoàng,2006-09-30,Nam,25312896,2054-07-13,2063-04-12,D032
E000476,Vi Bùi,1983-04-25,Nam,10563918,2026-10-21,,D012
E000477,Tú Trí Dương,1991-02-22,Nữ,24571598,2035-06-19,,D087
E000478,Phúc Phú Dương,1999-05-03,Nữ,32770388,2040-02-23,2058-01-25,D061
E000479,Phúc Trí Lê,1998-11-22,Nữ,37851000,2042-04-28,,D068
E000480,Chị Phương Bùi,1985-10-04,Nữ,30987661,2024-12-12,,D066
E000481,Vân Vũ,1982-05-21,Nữ,12462132,2004-05-10,,D038
E000482,Bảo Thế Nguyễn,1988-06-11,Nữ,40000000,2020-06-28,,D091
E000483,Khoa Vũ,1988-06-19,Nam,17164876,2021-02-23,,D076
E000484,Mai Đặng,1996-01-09,Nữ,15210143,2038-10-23,2044-08-11,D047
E000485,Bác Tú Nguyễn,2000-03-13,Nam,25312896,2035-04-30,,D032
E000486,Chị An Hoàng,1982-11-22,Nữ,29776813,2022-05-26,,D043
E000487,Vũ Dương,1990-07-02,Nam,19497965,2018-05-06,,D048
E000488,Lan Đặng,2000-10-29,Nữ,35346307,2038-10-14,,D017
E000489,Nam Tấn Đặng,1985-04-29,Nam,40000000,2033-10-06,2037-11-10,D056
E000490,Bà Nhật Trần,1980-04-25,Nữ,25681902,2008-11-09,,D039
E000491,Chi Lê,2002-11-20,Nam,10563918,2049-06-05,2071-03-18,D012
E000492,Nhiên Mai Bảo Vũ,2003-10-30,Nữ,24720632,2037-10-02,2064-07-17,D058
E000493,Dũng Hoàng,1986-03-31,Nữ,27723417,2006-04-11,2021-06-20,D001
E000494,Bà Ngọc Bùi,1986-01-01,Nữ,21797736,2022-02-27,,D060
E000495,Quý ông Nam Trần,1987-05-22,Nữ,16128169,2033-04-07,2058-12-23,D044
E000496,Bà Thành Đặng,1996-05-19,Nữ,36093326,2019-07-06,,D037
E000497,Nhiên Dương,2003-01-06,Nam,26064367,2044-01-13,,D040
E000498,Nhật Nguyễn,1990-10-03,Nam,14552387,2013-02-03,,D059
E000499,Bác Nhiên Vũ,2003-01-12,Nam,38780953,2051-12-28,,D096
E000500,Nhiên Hữu Hoàng,1994-09-17,Nam,26910628,2028-09-29,,D085
E000501,Quý cô Phương Hoàng,1994-03-23,Nam,40000000,2023-09-11,,D063
E000502,Ông Huy Lê,1979-10-21,Nam,33628164,2028-03-11,,D073
E000503,Khoa Hoàng,2004-12-31,Nam,31520750,2035-05-25,2053-03-16,D102
E000504,Quý cô Nhật Dương,2006-01-04,Nữ,10269551,2030-09-30,,D030
E000505,Tùng Tấn Dương,2002-02-15,Nam,26704750,2045-06-06,2070-05-06,D088
E000506,Anh Đặng,1995-11-26,Nữ,33351309,2040-06-28,,D046
E000507,Bà Nhật Hoàng,2006-07-03,Nam,40000000,2040-03-10,,D070
E000508,Khoa Phạm,2003-10-04,Nữ,40000000,2052-12-13,2058-01-13,D084
E000509,Chị Hương Đặng,1993-01-12,Nam,27723417,2014-02-28,,D001
E000510,Linh Mai,2000-12-26,Nữ,17325449,2030-11-29,,D101
E000511,Quang Dương,2001-12-04,Nữ,40000000,2043-07-29,,D098
E000512,Hương Hoàng,2001-07-03,Nữ,32813640,2047-04-24,,D057
E000513,Ông Châu Vũ,2004-07-23,Nữ,18533053,2042-06-27,,D104
E000514,Quý cô Ánh Lê,1986-11-14,Nữ,35346307,2030-03-02,2048-12-03,D017
E000515,Hải Lê,1981-07-10,Nữ,40000000,2031-06-16,,D070
E000516,Quý cô Linh Đặng,1989-12-23,Nam,10269551,2029-03-11,2047-12-29,D030
E000517,Kim Bùi,1985-12-28,Nữ,18533053,2011-12-09,,D104
E000518,Ông Dũng Mai,1993-10-20,Nam,16935077,2023-09-12,,D045
E000519,Quý cô Hà Phạm,1998-01-02,Nam,16211196,2028-04-11,,D015
E000520,Chị Lan Hoàng,1990-10-06,Nữ,18533053,2035-06-11,,D104
E000521,Nam Mai,2001-03-02,Nam,27970033,2049-02-05,2063-12-16,D072
E000522,Anh Quang Lê,1997-07-08,Nữ,40000000,2045-03-10,2048-01-16,D014
E000523,Linh Lê,1998-09-15,Nam,26406215,2021-10-01,,D054
E000524,Chị Dương Nguyễn,1979-07-28,Nam,19262519,1998-04-19,,D006
E000525,Cô Hạnh Phạm,1994-02-20,Nữ,33628164,2030-06-28,,D073
E000526,Phúc Lê,1980-08-12,Nam,34729139,2001-01-01,,D027
E000527,Anh Tú Hoàng,1995-11-28,Nam,40000000,2035-10-31,,D084
E000528,Ông Châu Hoàng,1991-01-31,Nữ,30987661,2018-09-09,,D066
E000529,Cô Duyên Bùi,1999-04-11,Nam,40000000,2029-12-31,2052-02-04,D007
E000530,Chị Chi Dương,2001-02-24,Nam,35346307,2050-11-06,,D017
E000531,Chị Thành Nguyễn,1985-05-03,Nam,40000000,2022-08-09,,D091
E000532,Quý cô Khoa Trần,1996-10-16,Nữ,40000000,2021-12-12,,D070
E000533,Hạnh Bảo Hoàng,1997-04-30,Nam,26704750,2028-11-01,,D088
E000534,Huy Bùi,1995-10-01,Nữ,38780953,2028-06-10,,D096
E000535,Vũ Bùi,1998-11-19,Nam,37843241,2031-12-03,,D094
E000536,Huy Hoàng Hoàng,1985-11-07,Nam,33628164,2020-11-21,,D073
E000537,Chị Dương Phạm,1993-03-20,Nam,16522869,2015-06-12,,D036
E000538,Trung Mai,1996-10-25,Nữ,25383404,2018-12-29,,D002
E000539,Thảo Dương,1984-09-10,Nữ,25432136,2030-11-21,,D004
E000540,Ông Trọng Vũ,1982-07-20,Nữ,40000000,2020-04-19,2025-01-14,D049
E000541,Bà Linh Lê,1980-10-09,Nam,36610231,2027-10-26,,D055
E000542,Bảo Phạm,1987-05-20,Nữ,38590951,2031-01-17,2050-01-31,D023
E000543,Bà Khoa Phạm,1986-11-13,Nữ,21797736,2017-04-30,,D060
E000544,Chị Kim Dương,1998-05-19,Nam,10269551,2025-02-23,2033-02-17,D030
E000545,Chị Thảo Lê,2001-11-20,Nữ,30987661,2047-06-28,2057-08-13,D066
E000546,Bác Anh Bùi,1987-12-28,Nam,20950077,2007-05-22,,D022
E000547,Bà Hà Dương,1997-02-07,Nam,31307318,2021-01-28,2026-06-25,D009
E000548,Chị Kim Hoàng,1991-04-25,Nữ,25098491,2018-02-03,,D092
E000549,Hà Văn Phạm,1990-07-18,Nam,20950077,2017-09-02,,D022
E000550,Thành Phú Bùi,1987-02-22,Nam,21797736,2029-02-09,,D060
E000551,Quý cô Dương Dương,1981-03-04,Nữ,10563918,2029-10-03,2041-12-19,D012
E000552,Dũng Văn Mai,1998-10-17,Nam,17325449,2044-07-30,2067-11-20,D101
E000553,Cô Lan Đặng,2004-07-22,Nam,19300443,2040-04-17,,D052
E000554,Hạnh Hữu Lê,1997-06-10,Nam,31183332,2027-05-01,,D075
E000555,Chị Thảo Trần,1995-02-02,Nam,32559595,2022-03-21,,D016
E000556,Quý cô Vi Mai,1991-05-17,Nam,19262519,2018-05-14,,D006
E000557,Quý cô Yến Lê,2005-10-24,Nữ,32983171,2045-11-04,2057-01-23,D019
E000558,Ông Hưng Phạm,1983-03-11,Nam,24545233,2026-10-16,,D100
E000559,Lâm Đức Phạm,2006-11-02,Nữ,27247584,2046-04-07,2072-09-17,D080
E000560,Chi Mai,2000-12-28,Nam,25383404,2035-08-29,,D002
E000561,Quý cô Ánh Dương,1993-03-26,Nam,25852248,2034-06-09,2039-07-07,D026
E000562,Quý cô Phương Trần,1982-07-29,Nữ,33351309,2018-05-26,,D046
E000563,Mai Nguyễn,1979-04-13,Nữ,31817866,2020-10-14,,D003
E000564,Nhật Đức Đặng,1997-04-04,Nữ,37843241,2017-06-20,,D094
E000565,Chị Hải Đặng,2005-03-28,Nữ,27488130,2041-10-13,,D031
E000566,Bác Bảo Bùi,2003-05-31,Nam,40000000,2049-07-28,,D070
E000567,Phúc Thị Đặng,1979-04-10,Nam,25432136,2027-04-08,,D004
E000568,Kim Mai Mai,1987-04-13,Nữ,26406215,2023-09-03,,D054
E000569,Chị Thành Phạm,1987-12-02,Nữ,26064367,2007-01-16,,D040
E000570,Dũng Thị Vũ,1997-05-25,Nam,35192095,2036-09-08,2055-08-21,D071
E000571,Quý cô Nhật Vũ,2000-01-01,Nữ,38780953,2036-02-29,,D096
E000572,Trung Vũ,1983-02-06,Nam,40000000,2004-04-30,,D035
E000573,Bà Hồng Vũ,1989-03-20,Nam,27723417,2028-04-22,,D001
E000574,Hải Vũ,1990-12-18,Nữ,38188908,2032-12-16,2046-06-20,D011
E000575,Trung Bùi,1996-01-24,Nam,25098491,2038-06-08,,D092
E000576,Bác Dũng Trần,1983-08-06,Nam,30987661,2031-03-10,,D066
E000577,Bà Linh Bùi,1990-03-07,Nam,40000000,2021-06-30,,D049
E000578,Ánh Phạm,2004-06-18,Nam,35648224,2039-12-27,,D090
E000579,Chị Bảo Nguyễn,1985-06-06,Nữ,40000000,2015-06-15,,D070
E000580,Chi Mai,1987-01-08,Nam,27723417,2025-07-10,,D001
E000581,Cô Phương Lê,1990-07-26,Nữ,27488130,2013-08-14,,D031
E000582,Ngọc Mai,1981-05-03,Nam,40000000,2017-03-04,,D049
E000583,Ông Tùng Bùi,1994-07-30,Nam,10563918,2024-04-05,,D012
E000584,Bà Yến Nguyễn,1997-07-18,Nữ,25681902,2024-11-02,,D039
E000585,Cô Hà Trần,1987-12-11,Nam,20950077,2030-06-27,,D022
E000586,Bảo Phạm,1990-03-11,Nữ,32983171,2010-09-24,,D019
E000587,Chi Hoàng,1987-10-01,Nữ,28387010,2032-07-29,,D025
E000588,Quý cô Hải Dương,1996-11-17,Nam,32559595,2020-02-29,2046-02-09,D016
E000589,Minh Phạm,1982-02-04,Nữ,10269551,2000-11-10,,D030
E000590,Hà Đức Hoàng,2006-10-28,Nam,13237538,2047-03-24,,D093
E000591,Minh Thế Lê,2002-01-21,Nữ,35192095,2028-02-21,,D071
E000592,Lâm Thế Vũ,2001-07-20,Nam,40000000,2036-06-29,,D035
E000593,Hương Lê,1986-02-05,Nam,33351309,2017-08-11,,D046
E000594,Ông Châu Trần,1993-12-31,Nữ,36093326,2030-06-22,,D037
E000595,Châu Hoàng Dương,1984-06-29,Nữ,40000000,2032-06-21,,D098
E000596,Anh Trần,1979-03-12,Nữ,27488130,2010-07-06,,D031
E000597,Xuân Phạm,2000-08-14,Nam,28728286,2046-01-14,,D079
E000598,Quang Hải Đặng,1986-01-28,Nữ,30125312,2032-11-08,,D082
E000599,Kim Đặng,1996-01-12,Nam,40000000,2015-08-23,,D098
E000600,Cô Thảo Phạm,1992-05-17,Nam,28080468,2024-05-06,,D069
E000601,Quý ông Hoàng Dương,2000-08-19,Nam,28387010,2019-05-08,,D025
E000602,Huy Mai,2006-11-21,Nữ,34969054,2042-01-27,,D050
E000603,Trung Hữu Dương,2001-01-31,Nữ,24720632,2047-07-15,,D058
E000604,Hải Mai Bảo Trần,2002-04-21,Nam,10752667,2027-04-11,,D024
E000605,Bà Xuân Hoàng,1996-07-30,Nữ,18533053,2029-04-09,2056-02-14,D104
E000606,Chị Duyên Nguyễn,1988-04-19,Nam,32983171,2012-10-07,,D019
E000607,An Đức Lê,2003-01-20,Nữ,10879417,2034-06-27,,D078
E000608,Quang Xuân Bùi,2003-04-30,Nữ,19422604,2027-11-03,,D064
E000609,Ngọc Phạm,1980-08-28,Nam,33628164,2020-11-27,,D073
E000610,Chị An Vũ,2005-11-20,Nam,18533053,2054-06-22,,D104
E000611,Nhật Hoàng Đặng,1999-06-07,Nam,34587418,2017-09-09,,D010
E000612,Hà Mai,1990-02-20,Nữ,27247584,2023-06-29,2040-06-08,D080
E000613,Hà Trần,2006-09-28,Nam,25098491,2035-10-21,,D092
E000614,Quý cô Nhật Vũ,1997-07-07,Nữ,27723417,2044-03-28,,D001
E000615,Quý ông Hoàng Nguyễn,1997-02-05,Nam,20267754,2031-10-18,,D013
E000616,Trọng Hữu Nguyễn,2005-04-09,Nam,19300443,2043-01-07,,D052
E000617,Chị Nhật Lê,1994-03-20,Nữ,30125312,2042-12-06,,D082
E000618,Trọng Phú Lê,1996-06-16,Nam,40000000,2034-08-12,,D105
E000619,Vũ Trần,1996-08-01,Nam,38188908,2031-08-28,,D011
E000620,Chị Lan Vũ,1982-02-10,Nam,21560943,2013-05-05,,D086
E000621,Tú Hải Lê,1991-05-28,Nam,38590951,2012-06-14,,D023
E000622,Nhật Mai,1985-12-03,Nữ,19262519,2004-02-27,,D006
E000623,Bảo Hoàng,2001-09-19,Nữ,40000000,2021-02-22,,D091
E000624,Chị Lâm Hoàng,1989-09-12,Nữ,35346307,2007-11-03,,D017
E000625,Quý ông Huy Hoàng,1983-07-24,Nam,38780953,2010-04-02,,D096
E000626,Cô Dương Trần,1981-04-16,Nữ,40000000,2005-12-26,,D042
E000627,Quý cô Bảo Đặng,1988-12-22,Nam,40000000,2036-11-13,2051-03-26,D063
E000628,Phương Đặng,2001-11-23,Nữ,26064367,2027-07-10,,D040
E000629,Cô Mai Hoàng,2002-10-27,Nam,29776813,2048-12-12,,D043
E000630,Quý cô Thành Trần,1997-11-22,Nữ,25098491,2043-11-19,,D092
E000631,Chị Bảo Dương,1985-03-19,Nam,40000000,2018-05-22,,D070
E000632,Quý cô Lâm Bùi,1988-10-19,Nữ,25098491,2012-03-12,,D092
E000633,Quang Trần,1988-03-14,Nam,36610231,2030-01-08,,D055
E000634,Ông Châu Vũ,1997-06-09,Nam,19262519,2029-12-06,,D006
E000635,Trọng Mai,1999-09-19,Nam,17325449,2043-02-28,,D101
E000636,Thành Nguyễn,1982-03-16,Nữ,40000000,2011-09-22,2024-11-01,D084
E000637,Anh Quang Đặng,1987-11-21,Nam,29776813,2030-12-13,,D043
E000638,Kim Tấn Đặng,1991-05-25,Nữ,10752667,2029-11-08,,D024
E000639,Quý cô Lan Vũ,2001-08-22,Nữ,37423987,2031-05-06,2038-01-13,D018
E000640,Chị Thành Bùi,1985-04-22,Nam,19422604,2017-05-03,,D064
E000641,Huy Xuân Phạm,1999-04-19,Nam,25681902,2020-10-11,,D039
E000642,Cô Nhật Bùi,1981-03-08,Nữ,26704750,2004-02-27,2022-09-11,D088
E000643,Chị Hạnh Phạm,2001-01-12,Nam,36093326,2037-03-02,,D037
E000644,Anh Thành Nguyễn,2003-11-23,Nam,32559595,2026-03-23,,D016
E000645,Quý cô Hải Lê,2001-04-03,Nam,25852248,2034-11-15,2046-08-07,D026
E000646,Hưng Bùi,2002-11-19,Nam,40000000,2035-11-06,,D070
E000647,Bà Lâm Lê,2004-05-21,Nữ,34314346,2042-03-23,,D053
E000648,Anh Trung Bùi,1985-10-25,Nữ,27488130,2028-03-21,,D031
E000649,Minh Phạm,2001-01-10,Nữ,37082399,2021-12-04,,D099
E000650,Quý cô Thành Phạm,2000-11-20,Nam,40000000,2034-08-19,,D042
E000651,Khoa Vũ,1999-12-15,Nữ,21797736,2026-03-22,,D060
E000652,Hải Đức Đặng,1996-04-16,Nam,40000000,2045-04-13,,D035
E000653,Châu Mai Trần,1998-08-13,Nam,11416012,2026-02-13,,D041
